678.167, 10.000,10.000,7.790
449.320, 9.000,9.000,443.280
283.992, 8.000,8.000,506.976
169.251, 7.000,7.000,538.447
93.611, 6.000,6.000,574.654
47.042, 5.000,5.000,599.428
20.976, 4.000,4.000,615.076
8.314,  3.000,,
3.442,  2.000,,
2.249,  1.000,,
0.000,  0.000,,
