678.167,10,10,7.79,,35.45170129,0.622608822
449.32,9,9,443.28,,35.09237003,32.77342129
283.992,8,8,506.976,,34.77222987,34.05222766
169.251,7,7,538.447,,35.365,33.10447427
93.611,6,6,574.654,,36.34907654,32.33327506
47.042,5,5,599.428,,38.24577934,32.62298489
20.976,4,4,615.076,,40.18108406,28.80277458
8.314,3,,,,,
3.442,2,,,,,
2.249,1,,,,,
